insert into graduacao values (1923539, 5);
insert into graduacao values (1936865, 66);
insert into graduacao values (1936866, 13);
insert into graduacao values (1936867, 53);
insert into graduacao values (1936868, 48);
insert into graduacao values (1936869, 80);
insert into graduacao values (1936870, 82);
insert into graduacao values (1936871, 60);
insert into graduacao values (1936872, 6);
insert into graduacao values (1936873, 33);
insert into graduacao values (1936874, 44);
insert into graduacao values (1936875, 12);
insert into graduacao values (1936876, 22);
insert into graduacao values (1936877, 90);
insert into graduacao values (1936878, 70);
insert into graduacao values (1936879, 75);
insert into graduacao values (1936880, 2);
insert into graduacao values (1936881, 75);
insert into graduacao values (1936882, 21);
insert into graduacao values (1936883, 38);
insert into graduacao values (1936884, 9);
insert into graduacao values (1936885, 80);
insert into graduacao values (1936886, 87);
insert into graduacao values (1936887, 55);
insert into graduacao values (1936888, 87);
insert into graduacao values (1936889, 89);
insert into graduacao values (1936890, 15);
insert into graduacao values (1936891, 10);
insert into graduacao values (1936892, 9);
insert into graduacao values (1936893, 81);
insert into graduacao values (1936894, 53);
insert into graduacao values (1936895, 89);
insert into graduacao values (1936896, 36);
insert into graduacao values (1936897, 25);
insert into graduacao values (1936898, 86);
insert into graduacao values (1936899, 10);
insert into graduacao values (1936900, 78);
insert into graduacao values (1936901, 13);
insert into graduacao values (1936902, 93);
insert into graduacao values (1936903, 30);
insert into graduacao values (1936904, 46);
insert into graduacao values (1936905, 7);
insert into graduacao values (1936906, 77);
insert into graduacao values (1936907, 49);
insert into graduacao values (1936908, 42);
insert into graduacao values (1936909, 17);
insert into graduacao values (1936910, 60);
insert into graduacao values (1936911, 81);
insert into graduacao values (1936912, 77);
insert into graduacao values (1936913, 36);
insert into graduacao values (1936914, 36);
insert into graduacao values (1936915, 30);
insert into graduacao values (1936916, 36);
insert into graduacao values (1936917, 28);
insert into graduacao values (1936918, 5);
insert into graduacao values (1936919, 88);
insert into graduacao values (1936920, 92);
insert into graduacao values (1936921, 56);
insert into graduacao values (1936922, 58);
insert into graduacao values (1936923, 42);
insert into graduacao values (1936924, 87);
insert into graduacao values (1936925, 46);
insert into graduacao values (1936926, 62);
insert into graduacao values (1936927, 31);
insert into graduacao values (1936928, 17);
insert into graduacao values (1936929, 74);
insert into graduacao values (1936930, 27);
insert into graduacao values (1936931, 60);
insert into graduacao values (1936932, 57);
insert into graduacao values (1936933, 4);
insert into graduacao values (1936934, 65);
insert into graduacao values (1936935, 30);
insert into graduacao values (1936936, 22);
insert into graduacao values (1936937, 80);
insert into graduacao values (1936938, 62);
insert into graduacao values (1936939, 79);
insert into graduacao values (1936940, 54);
insert into graduacao values (1936941, 85);
insert into graduacao values (1936942, 94);
insert into graduacao values (1936943, 28);
insert into graduacao values (1936944, 49);
insert into graduacao values (1936945, 76);
insert into graduacao values (1936946, 51);
insert into graduacao values (1936947, 36);
insert into graduacao values (1936948, 47);
insert into graduacao values (1936949, 61);
insert into graduacao values (1936950, 6);
insert into graduacao values (1936951, 2);
insert into graduacao values (1936952, 77);
insert into graduacao values (1936953, 18);
insert into graduacao values (1936954, 10);
insert into graduacao values (1936955, 38);
insert into graduacao values (1936956, 81);
insert into graduacao values (1936957, 43);
insert into graduacao values (1936958, 69);
insert into graduacao values (1936959, 94);
insert into graduacao values (1936960, 70);
insert into graduacao values (1936961, 19);
insert into graduacao values (1936962, 9);
insert into graduacao values (1936963, 8);
insert into graduacao values (1936964, 59);
insert into graduacao values (1936965, 68);
insert into graduacao values (1936966, 59);
insert into graduacao values (1936967, 62);
insert into graduacao values (1936968, 96);
insert into graduacao values (1936969, 28);
insert into graduacao values (1936970, 62);
insert into graduacao values (1936971, 16);
insert into graduacao values (1936972, 11);
insert into graduacao values (1936973, 28);
insert into graduacao values (1936974, 26);
insert into graduacao values (1936975, 75);
insert into graduacao values (1936976, 77);
insert into graduacao values (1936977, 29);
insert into graduacao values (1936978, 2);
insert into graduacao values (1936979, 28);
insert into graduacao values (1936980, 13);
insert into graduacao values (1936981, 39);
insert into graduacao values (1936982, 79);
insert into graduacao values (1936983, 77);
insert into graduacao values (1936984, 58);
insert into graduacao values (1936985, 32);
insert into graduacao values (1936986, 53);
insert into graduacao values (1936987, 15);
insert into graduacao values (1936988, 31);
insert into graduacao values (1936989, 26);
insert into graduacao values (1936990, 3);
insert into graduacao values (1936991, 68);
insert into graduacao values (1936992, 8);
insert into graduacao values (1936993, 58);
insert into graduacao values (1936994, 49);
insert into graduacao values (1936995, 85);
insert into graduacao values (1936996, 64);
insert into graduacao values (1936997, 90);
insert into graduacao values (1936998, 3);
insert into graduacao values (1936999, 22);
insert into graduacao values (1937000, 85);
insert into graduacao values (1937001, 86);
insert into graduacao values (1937002, 19);
insert into graduacao values (1937003, 89);
insert into graduacao values (1937004, 60);
insert into graduacao values (1937005, 68);
insert into graduacao values (1937006, 35);
insert into graduacao values (1937007, 27);
insert into graduacao values (1937008, 5);
insert into graduacao values (1937009, 87);
insert into graduacao values (1937010, 70);
insert into graduacao values (1937011, 78);
insert into graduacao values (1937012, 98);
insert into graduacao values (1937013, 4);
insert into graduacao values (1937014, 57);
insert into graduacao values (1937015, 99);
insert into graduacao values (1937016, 43);
insert into graduacao values (1937017, 23);
insert into graduacao values (1937018, 7);
insert into graduacao values (1937019, 39);
insert into graduacao values (1937020, 5);
insert into graduacao values (1937021, 29);
insert into graduacao values (1937022, 20);
insert into graduacao values (1937023, 36);
insert into graduacao values (1937024, 63);
insert into graduacao values (1937025, 93);
insert into graduacao values (1937026, 70);
insert into graduacao values (1937027, 91);
insert into graduacao values (1937028, 64);
insert into graduacao values (1937029, 78);
insert into graduacao values (1937030, 86);
insert into graduacao values (1937031, 90);
insert into graduacao values (1937032, 3);
insert into graduacao values (1937033, 27);
insert into graduacao values (1937034, 72);
insert into graduacao values (1937035, 100);
insert into graduacao values (1937036, 89);
insert into graduacao values (1937037, 61);
insert into graduacao values (1937038, 38);
insert into graduacao values (1937039, 2);
insert into graduacao values (1937040, 89);
insert into graduacao values (1937041, 57);
insert into graduacao values (1937042, 44);
insert into graduacao values (1937043, 39);
insert into graduacao values (1937044, 8);
insert into graduacao values (1937045, 6);
insert into graduacao values (1937046, 8);
insert into graduacao values (1937047, 58);
insert into graduacao values (1937048, 27);
insert into graduacao values (1937049, 96);
insert into graduacao values (1937050, 86);
insert into graduacao values (1937051, 27);
insert into graduacao values (1937052, 93);
insert into graduacao values (1937053, 61);
insert into graduacao values (1937054, 64);
insert into graduacao values (1937055, 21);
insert into graduacao values (1937056, 65);
insert into graduacao values (1937057, 38);
insert into graduacao values (1937058, 29);
insert into graduacao values (1937059, 22);
insert into graduacao values (1937060, 5);
insert into graduacao values (1937061, 35);
insert into graduacao values (1937062, 99);
insert into graduacao values (1937063, 42);
insert into graduacao values (1937064, 10);
insert into graduacao values (1937065, 58);
insert into graduacao values (1937066, 11);
insert into graduacao values (1937067, 79);
insert into graduacao values (1937068, 61);
insert into graduacao values (1937069, 65);
insert into graduacao values (1937070, 36);
insert into graduacao values (1937071, 79);
insert into graduacao values (1937072, 58);
insert into graduacao values (1937073, 28);
insert into graduacao values (1937074, 76);
insert into graduacao values (1937075, 7);
insert into graduacao values (1937076, 13);
insert into graduacao values (1937077, 78);
insert into graduacao values (1937078, 80);
insert into graduacao values (1937079, 36);
insert into graduacao values (1937080, 66);
insert into graduacao values (1937081, 40);
insert into graduacao values (1937082, 23);
insert into graduacao values (1937083, 90);
insert into graduacao values (1937084, 81);
insert into graduacao values (1937085, 60);
insert into graduacao values (1937086, 53);
insert into graduacao values (1937087, 57);
insert into graduacao values (1937088, 78);
insert into graduacao values (1937089, 26);
insert into graduacao values (1937090, 12);
insert into graduacao values (1937091, 48);
insert into graduacao values (1937092, 55);
insert into graduacao values (1937093, 36);
insert into graduacao values (1937094, 32);
insert into graduacao values (1937095, 10);
insert into graduacao values (1937096, 76);
insert into graduacao values (1937097, 73);
insert into graduacao values (1937098, 84);
insert into graduacao values (1937099, 6);
insert into graduacao values (1937100, 25);
insert into graduacao values (1937101, 26);
insert into graduacao values (1937102, 54);
insert into graduacao values (1937103, 56);
insert into graduacao values (1937104, 93);
insert into graduacao values (1937105, 7);
insert into graduacao values (1937106, 41);
insert into graduacao values (1937107, 24);
insert into graduacao values (1937108, 84);
insert into graduacao values (1937109, 78);
insert into graduacao values (1937110, 51);
insert into graduacao values (1937111, 15);
insert into graduacao values (1937112, 42);
insert into graduacao values (1937113, 12);
insert into graduacao values (1937114, 52);
insert into graduacao values (1937115, 38);
insert into graduacao values (1937116, 65);
insert into graduacao values (1937117, 74);
insert into graduacao values (1937118, 67);
insert into graduacao values (1937119, 19);
insert into graduacao values (1937120, 22);
insert into graduacao values (1937121, 77);
insert into graduacao values (1937122, 82);
insert into graduacao values (1937123, 89);
insert into graduacao values (1937124, 36);
insert into graduacao values (1937125, 91);
insert into graduacao values (1937126, 95);
insert into graduacao values (1937127, 79);
insert into graduacao values (1937128, 36);
insert into graduacao values (1937129, 69);
insert into graduacao values (1937130, 31);
insert into graduacao values (1937131, 41);
insert into graduacao values (1937132, 4);
insert into graduacao values (1937133, 14);
insert into graduacao values (1937134, 16);
insert into graduacao values (1937135, 34);
insert into graduacao values (1937136, 6);
insert into graduacao values (1937137, 91);
insert into graduacao values (1937138, 57);
insert into graduacao values (1937139, 69);
insert into graduacao values (1937140, 27);
insert into graduacao values (1937141, 48);
insert into graduacao values (1937142, 6);
insert into graduacao values (1937143, 93);
insert into graduacao values (1937144, 19);
insert into graduacao values (1937145, 14);
insert into graduacao values (1937146, 7);
insert into graduacao values (1937147, 99);
insert into graduacao values (1937148, 62);
insert into graduacao values (1937149, 27);
insert into graduacao values (1937150, 40);
insert into graduacao values (1937151, 48);
insert into graduacao values (1937152, 76);
insert into graduacao values (1937153, 29);
insert into graduacao values (1937154, 29);
insert into graduacao values (1937155, 69);
insert into graduacao values (1937156, 13);
insert into graduacao values (1937157, 49);
insert into graduacao values (1937158, 32);
insert into graduacao values (1937159, 70);
insert into graduacao values (1937160, 33);
insert into graduacao values (1937161, 79);
insert into graduacao values (1937162, 75);
insert into graduacao values (1937163, 68);
insert into graduacao values (1937164, 82);
insert into graduacao values (1937165, 77);
insert into graduacao values (1937166, 57);
insert into graduacao values (1937167, 98);
insert into graduacao values (1937168, 62);
insert into graduacao values (1937169, 53);
insert into graduacao values (1937170, 32);
insert into graduacao values (1937171, 47);
insert into graduacao values (1937172, 98);
insert into graduacao values (1937173, 74);
insert into graduacao values (1937174, 72);
insert into graduacao values (1937175, 87);
insert into graduacao values (1937176, 53);
insert into graduacao values (1937177, 96);
insert into graduacao values (1937178, 70);
insert into graduacao values (1937179, 50);
insert into graduacao values (1937180, 61);
insert into graduacao values (1937181, 33);
insert into graduacao values (1937182, 63);
insert into graduacao values (1937183, 2);
insert into graduacao values (1937184, 42);
insert into graduacao values (1937185, 69);
insert into graduacao values (1937186, 62);
insert into graduacao values (1937187, 71);
insert into graduacao values (1937188, 13);
insert into graduacao values (1937189, 19);
insert into graduacao values (1937190, 53);
insert into graduacao values (1937191, 68);
insert into graduacao values (1937192, 34);
insert into graduacao values (1937193, 15);
insert into graduacao values (1937194, 77);
insert into graduacao values (1937195, 67);
insert into graduacao values (1937196, 75);
insert into graduacao values (1937197, 91);
insert into graduacao values (1937198, 55);
insert into graduacao values (1937199, 31);
insert into graduacao values (1937200, 1);
insert into graduacao values (1937201, 38);
insert into graduacao values (1937202, 88);
insert into graduacao values (1937203, 5);
insert into graduacao values (1937204, 73);
insert into graduacao values (1937205, 45);
insert into graduacao values (1937206, 52);
insert into graduacao values (1937207, 7);
insert into graduacao values (1937208, 48);
insert into graduacao values (1937209, 80);
insert into graduacao values (1937210, 59);
insert into graduacao values (1937211, 6);
insert into graduacao values (1937212, 42);
insert into graduacao values (1937213, 45);
insert into graduacao values (1937214, 86);
insert into graduacao values (1937215, 9);
insert into graduacao values (1937216, 28);
insert into graduacao values (1937217, 71);
insert into graduacao values (1937218, 65);
insert into graduacao values (1937219, 57);
insert into graduacao values (1937220, 20);
insert into graduacao values (1937221, 51);
insert into graduacao values (1937222, 3);
insert into graduacao values (1937223, 23);
insert into graduacao values (1937224, 26);
insert into graduacao values (1937225, 75);
insert into graduacao values (1937226, 59);
insert into graduacao values (1937227, 17);
insert into graduacao values (1937228, 2);
insert into graduacao values (1937229, 38);
insert into graduacao values (1937230, 93);
insert into graduacao values (1937231, 65);
insert into graduacao values (1937232, 87);
insert into graduacao values (1937233, 68);
insert into graduacao values (1937234, 92);
insert into graduacao values (1937235, 47);
insert into graduacao values (1937236, 45);
insert into graduacao values (1937237, 9);
insert into graduacao values (1937238, 36);
insert into graduacao values (1937239, 40);
insert into graduacao values (1937240, 92);
insert into graduacao values (1937241, 51);
insert into graduacao values (1937242, 62);
insert into graduacao values (1937243, 44);
insert into graduacao values (1937244, 56);
insert into graduacao values (1937245, 22);
insert into graduacao values (1937246, 27);
insert into graduacao values (1937247, 91);
insert into graduacao values (1937248, 94);
insert into graduacao values (1937249, 13);
insert into graduacao values (1937250, 40);
insert into graduacao values (1937251, 16);
insert into graduacao values (1937252, 38);
insert into graduacao values (1937253, 19);
insert into graduacao values (1937254, 90);
insert into graduacao values (1937255, 43);
insert into graduacao values (1937256, 71);
insert into graduacao values (1937257, 56);
insert into graduacao values (1937258, 19);
insert into graduacao values (1937259, 54);
insert into graduacao values (1937260, 26);
insert into graduacao values (1937261, 8);
insert into graduacao values (1937262, 47);
insert into graduacao values (1937263, 59);
insert into graduacao values (1937264, 94);
insert into graduacao values (1937265, 88);
insert into graduacao values (1937266, 51);
insert into graduacao values (1937267, 18);
insert into graduacao values (1937268, 53);
insert into graduacao values (1937269, 61);
insert into graduacao values (1937270, 61);
insert into graduacao values (1937271, 49);
insert into graduacao values (1937272, 94);
insert into graduacao values (1937273, 74);
insert into graduacao values (1937274, 29);
insert into graduacao values (1937275, 89);
insert into graduacao values (1937276, 14);
insert into graduacao values (1937277, 6);
insert into graduacao values (1937278, 88);
insert into graduacao values (1937279, 47);
insert into graduacao values (1937280, 86);
insert into graduacao values (1937281, 21);
insert into graduacao values (1937282, 99);
insert into graduacao values (1937283, 39);
insert into graduacao values (1937284, 18);
insert into graduacao values (1937285, 87);
insert into graduacao values (1937286, 20);
insert into graduacao values (1937287, 63);
insert into graduacao values (1937288, 72);
insert into graduacao values (1937289, 5);
insert into graduacao values (1937290, 49);
insert into graduacao values (1937291, 66);
insert into graduacao values (1937292, 31);
insert into graduacao values (1937293, 2);
insert into graduacao values (1937294, 3);
insert into graduacao values (1937295, 89);
insert into graduacao values (1937296, 64);
insert into graduacao values (1937297, 70);
insert into graduacao values (1937298, 5);
insert into graduacao values (1937299, 37);
insert into graduacao values (1937300, 13);
insert into graduacao values (1937301, 61);
insert into graduacao values (1937302, 65);
insert into graduacao values (1937303, 59);
insert into graduacao values (1937304, 62);
insert into graduacao values (1937305, 33);
insert into graduacao values (1937306, 32);
insert into graduacao values (1937307, 16);
insert into graduacao values (1937308, 95);
insert into graduacao values (1937309, 23);
insert into graduacao values (1937310, 73);
insert into graduacao values (1937311, 46);
insert into graduacao values (1937312, 55);
insert into graduacao values (1937313, 66);
insert into graduacao values (1937314, 49);
insert into graduacao values (1937315, 97);
insert into graduacao values (1937316, 2);
insert into graduacao values (1937317, 83);
insert into graduacao values (1937318, 69);
insert into graduacao values (1937319, 9);
insert into graduacao values (1937320, 75);
insert into graduacao values (1937321, 43);
insert into graduacao values (1937322, 7);
insert into graduacao values (1937323, 12);
insert into graduacao values (1937324, 23);
insert into graduacao values (1937325, 26);
insert into graduacao values (1937326, 12);
insert into graduacao values (1937327, 94);
insert into graduacao values (1937328, 22);
insert into graduacao values (1937329, 35);
insert into graduacao values (1937330, 15);
insert into graduacao values (1937331, 80);
insert into graduacao values (1937332, 55);
insert into graduacao values (1937333, 25);
insert into graduacao values (1937334, 93);
insert into graduacao values (1937335, 80);
insert into graduacao values (1937336, 9);
insert into graduacao values (1937337, 19);
insert into graduacao values (1937338, 41);
insert into graduacao values (1937339, 61);
insert into graduacao values (1937340, 93);
insert into graduacao values (1937341, 7);
insert into graduacao values (1937342, 41);
insert into graduacao values (1937343, 72);
insert into graduacao values (1937344, 51);
insert into graduacao values (1937345, 26);
insert into graduacao values (1937346, 44);
insert into graduacao values (1937347, 5);
insert into graduacao values (1937348, 42);
insert into graduacao values (1937349, 89);
insert into graduacao values (1937350, 92);
insert into graduacao values (1937351, 77);
insert into graduacao values (1937352, 96);
insert into graduacao values (1937353, 74);
insert into graduacao values (1937354, 62);
insert into graduacao values (1937355, 58);
insert into graduacao values (1937356, 23);
insert into graduacao values (1937357, 9);
insert into graduacao values (1937358, 68);
insert into graduacao values (1937359, 34);
insert into graduacao values (1937360, 57);
insert into graduacao values (1937361, 74);
insert into graduacao values (1937362, 11);
insert into graduacao values (1937363, 80);
insert into graduacao values (1937364, 67);
insert into graduacao values (1937365, 62);
insert into graduacao values (1937366, 7);
insert into graduacao values (1937367, 94);
insert into graduacao values (1937368, 94);
insert into graduacao values (1937369, 100);
insert into graduacao values (1937370, 91);
insert into graduacao values (1937371, 54);
insert into graduacao values (1937372, 94);
insert into graduacao values (1937373, 98);
insert into graduacao values (1937374, 25);
insert into graduacao values (1937375, 51);
insert into graduacao values (1937376, 68);
insert into graduacao values (1937377, 3);
insert into graduacao values (1937378, 50);
insert into graduacao values (1937379, 62);
insert into graduacao values (1937380, 4);
insert into graduacao values (1937381, 48);
insert into graduacao values (1937382, 81);
insert into graduacao values (1937383, 91);
insert into graduacao values (1937384, 11);
insert into graduacao values (1937385, 55);
insert into graduacao values (1937386, 90);
insert into graduacao values (1937387, 12);
insert into graduacao values (1937388, 94);
insert into graduacao values (1937389, 10);
insert into graduacao values (1937390, 44);
insert into graduacao values (1937391, 27);
insert into graduacao values (1937392, 33);
insert into graduacao values (1937393, 4);
insert into graduacao values (1937394, 97);
insert into graduacao values (1937395, 28);
insert into graduacao values (1937396, 7);
insert into graduacao values (1937397, 49);
insert into graduacao values (1937398, 67);
insert into graduacao values (1937399, 82);
insert into graduacao values (1937400, 44);
insert into graduacao values (1937401, 60);
insert into graduacao values (1937402, 6);
insert into graduacao values (1937403, 20);
insert into graduacao values (1937404, 98);
insert into graduacao values (1937405, 46);
insert into graduacao values (1937406, 4);
insert into graduacao values (1937407, 19);
insert into graduacao values (1937408, 90);
insert into graduacao values (1937409, 3);
insert into graduacao values (1937410, 60);
insert into graduacao values (1937411, 84);
insert into graduacao values (1937412, 47);
insert into graduacao values (1937413, 2);
insert into graduacao values (1937414, 83);
insert into graduacao values (1937415, 38);
insert into graduacao values (1937416, 36);
insert into graduacao values (1937417, 73);
insert into graduacao values (1937418, 44);
insert into graduacao values (1937419, 85);
insert into graduacao values (1937420, 28);
insert into graduacao values (1937421, 77);
insert into graduacao values (1937422, 37);
insert into graduacao values (1937423, 63);
insert into graduacao values (1937424, 40);
insert into graduacao values (1937425, 36);
insert into graduacao values (1937426, 87);
insert into graduacao values (1937427, 40);
insert into graduacao values (1937428, 65);
insert into graduacao values (1937429, 57);
insert into graduacao values (1937430, 83);
insert into graduacao values (1937431, 69);
insert into graduacao values (1937432, 34);
insert into graduacao values (1937433, 83);
insert into graduacao values (1937434, 17);
insert into graduacao values (1937435, 72);
insert into graduacao values (1937436, 82);
insert into graduacao values (1937437, 66);
insert into graduacao values (1937438, 32);
insert into graduacao values (1937439, 83);
insert into graduacao values (1937440, 1);
insert into graduacao values (1937441, 91);
insert into graduacao values (1937442, 21);
insert into graduacao values (1937443, 91);
insert into graduacao values (1937444, 46);
insert into graduacao values (1937445, 45);
insert into graduacao values (1937446, 97);
insert into graduacao values (1937447, 43);
insert into graduacao values (1937448, 98);
insert into graduacao values (1937449, 68);
insert into graduacao values (1937450, 75);
insert into graduacao values (1937451, 72);
insert into graduacao values (1937452, 66);
insert into graduacao values (1937453, 17);
insert into graduacao values (1937454, 61);
insert into graduacao values (1937455, 15);
insert into graduacao values (1937456, 45);
insert into graduacao values (1937457, 70);
insert into graduacao values (1937458, 42);
insert into graduacao values (1937459, 93);
insert into graduacao values (1937460, 16);
insert into graduacao values (1937461, 14);
insert into graduacao values (1937462, 75);
insert into graduacao values (1937463, 48);
insert into graduacao values (1937464, 42);
insert into graduacao values (1937465, 36);
insert into graduacao values (1937466, 37);
insert into graduacao values (1937467, 69);
insert into graduacao values (1937468, 73);
insert into graduacao values (1937469, 56);
insert into graduacao values (1937470, 5);
insert into graduacao values (1937471, 21);
insert into graduacao values (1937472, 3);
insert into graduacao values (1937473, 13);
insert into graduacao values (1937474, 77);
insert into graduacao values (1937475, 37);
insert into graduacao values (1937476, 36);
insert into graduacao values (1937477, 44);
insert into graduacao values (1937478, 99);
insert into graduacao values (1937479, 32);
insert into graduacao values (1937480, 57);
insert into graduacao values (1937481, 96);
insert into graduacao values (1937482, 94);
insert into graduacao values (1937483, 10);
insert into graduacao values (1937484, 61);
insert into graduacao values (1937485, 79);
insert into graduacao values (1937486, 87);
insert into graduacao values (1937487, 72);
insert into graduacao values (1937488, 15);
insert into graduacao values (1937489, 27);
insert into graduacao values (1937490, 5);
insert into graduacao values (1937491, 1);
insert into graduacao values (1937492, 53);
insert into graduacao values (1937493, 95);
insert into graduacao values (1937494, 75);
insert into graduacao values (1937495, 71);
insert into graduacao values (1937496, 69);
insert into graduacao values (1937497, 15);
insert into graduacao values (1937498, 89);
insert into graduacao values (1937499, 3);
insert into graduacao values (1937500, 14);
insert into graduacao values (1937501, 61);
insert into graduacao values (1937502, 83);
insert into graduacao values (1937503, 93);
insert into graduacao values (1937504, 9);
insert into graduacao values (1937505, 93);
insert into graduacao values (1937506, 45);
insert into graduacao values (1937507, 78);
insert into graduacao values (1937508, 55);
insert into graduacao values (1937509, 82);
insert into graduacao values (1937510, 44);
insert into graduacao values (1937511, 53);
insert into graduacao values (1937512, 71);
insert into graduacao values (1937513, 12);
insert into graduacao values (1937514, 19);
insert into graduacao values (1937515, 52);
insert into graduacao values (1937516, 21);
insert into graduacao values (1937517, 3);
insert into graduacao values (1937518, 61);
insert into graduacao values (1937519, 20);
insert into graduacao values (1937520, 66);
insert into graduacao values (1937521, 43);
insert into graduacao values (1937522, 83);
insert into graduacao values (1937523, 40);
insert into graduacao values (1937524, 51);
insert into graduacao values (1937525, 40);
insert into graduacao values (1937526, 12);
insert into graduacao values (1937527, 9);
insert into graduacao values (1937528, 90);
insert into graduacao values (1937529, 59);
insert into graduacao values (1937530, 66);
insert into graduacao values (1937531, 27);
insert into graduacao values (1937532, 52);
insert into graduacao values (1937533, 61);
insert into graduacao values (1937534, 63);
insert into graduacao values (1937535, 43);
insert into graduacao values (1937536, 63);
insert into graduacao values (1937537, 77);
insert into graduacao values (1937538, 23);
insert into graduacao values (1937539, 99);
insert into graduacao values (1937540, 100);
insert into graduacao values (1937541, 81);
insert into graduacao values (1937542, 20);
insert into graduacao values (1937543, 37);
insert into graduacao values (1937544, 61);
insert into graduacao values (1937545, 22);
insert into graduacao values (1937546, 61);
insert into graduacao values (1937547, 65);
insert into graduacao values (1937548, 25);
insert into graduacao values (1937549, 65);
insert into graduacao values (1937550, 19);
insert into graduacao values (1937551, 75);
insert into graduacao values (1937552, 88);
insert into graduacao values (1937553, 95);
insert into graduacao values (1937554, 73);
insert into graduacao values (1937555, 91);
insert into graduacao values (1937556, 72);
insert into graduacao values (1937557, 90);
insert into graduacao values (1937558, 12);
insert into graduacao values (1937559, 58);
insert into graduacao values (1937560, 37);
insert into graduacao values (1937561, 87);
insert into graduacao values (1937562, 42);
insert into graduacao values (1937563, 69);
insert into graduacao values (1937564, 67);
insert into graduacao values (1937565, 20);
insert into graduacao values (1937566, 3);
insert into graduacao values (1937567, 33);
insert into graduacao values (1937568, 68);
insert into graduacao values (1937569, 84);
insert into graduacao values (1937570, 82);
insert into graduacao values (1937571, 94);
insert into graduacao values (1937572, 46);
insert into graduacao values (1937573, 72);
insert into graduacao values (1937574, 68);
insert into graduacao values (1937575, 59);
insert into graduacao values (1937576, 88);
insert into graduacao values (1937577, 53);
insert into graduacao values (1937578, 10);
insert into graduacao values (1937579, 38);
insert into graduacao values (1937580, 37);
insert into graduacao values (1937581, 39);
insert into graduacao values (1937582, 75);
insert into graduacao values (1937583, 55);
insert into graduacao values (1937584, 94);
insert into graduacao values (1937585, 50);
insert into graduacao values (1937586, 90);
insert into graduacao values (1937587, 59);
insert into graduacao values (1937588, 44);
insert into graduacao values (1937589, 42);
insert into graduacao values (1937590, 28);
insert into graduacao values (1937591, 80);
insert into graduacao values (1937592, 59);
insert into graduacao values (1937593, 76);
insert into graduacao values (1937594, 78);
insert into graduacao values (1937595, 26);
insert into graduacao values (1937596, 75);
insert into graduacao values (1937597, 60);
insert into graduacao values (1937598, 14);
insert into graduacao values (1937599, 26);
insert into graduacao values (1937600, 56);
insert into graduacao values (1937601, 19);
insert into graduacao values (1937602, 4);
insert into graduacao values (1937603, 96);
insert into graduacao values (1937604, 31);
insert into graduacao values (1937605, 11);
insert into graduacao values (1937606, 57);
insert into graduacao values (1937607, 79);
insert into graduacao values (1937608, 53);
insert into graduacao values (1937609, 34);
insert into graduacao values (1937610, 2);
insert into graduacao values (1937611, 81);
insert into graduacao values (1937612, 17);
insert into graduacao values (1937613, 17);
insert into graduacao values (1937614, 93);
insert into graduacao values (1937615, 14);
insert into graduacao values (1937616, 69);
insert into graduacao values (1937617, 54);
insert into graduacao values (1937618, 73);
insert into graduacao values (1937619, 8);
insert into graduacao values (1937620, 39);
insert into graduacao values (1937621, 56);
insert into graduacao values (1937622, 40);
insert into graduacao values (1937623, 7);
insert into graduacao values (1937624, 40);
insert into graduacao values (1937625, 25);
insert into graduacao values (1937626, 99);
insert into graduacao values (1937627, 42);
insert into graduacao values (1937628, 46);
insert into graduacao values (1937629, 39);
insert into graduacao values (1937630, 19);
insert into graduacao values (1937631, 58);
insert into graduacao values (1937632, 53);
insert into graduacao values (1937633, 43);
insert into graduacao values (1937634, 7);
insert into graduacao values (1937635, 58);
insert into graduacao values (1937636, 51);
insert into graduacao values (1937637, 72);
insert into graduacao values (1937638, 72);
insert into graduacao values (1937639, 95);
insert into graduacao values (1937640, 4);
insert into graduacao values (1937641, 4);
insert into graduacao values (1937642, 61);
insert into graduacao values (1937643, 40);
insert into graduacao values (1937644, 43);
insert into graduacao values (1937645, 45);
insert into graduacao values (1937646, 66);
insert into graduacao values (1937647, 44);
insert into graduacao values (1937648, 51);
insert into graduacao values (1937649, 54);
insert into graduacao values (1937650, 88);
insert into graduacao values (1937651, 5);
insert into graduacao values (1937652, 75);
insert into graduacao values (1937653, 5);
insert into graduacao values (1937654, 17);
insert into graduacao values (1937655, 61);
insert into graduacao values (1937656, 82);
insert into graduacao values (1937657, 60);
insert into graduacao values (1937658, 59);
insert into graduacao values (1937659, 96);
insert into graduacao values (1937660, 24);
insert into graduacao values (1937661, 68);
insert into graduacao values (1937662, 100);
insert into graduacao values (1937663, 43);
insert into graduacao values (1937664, 38);
insert into graduacao values (1937665, 60);
insert into graduacao values (1937666, 10);
insert into graduacao values (1937667, 12);
insert into graduacao values (1937668, 7);
insert into graduacao values (1937669, 11);
insert into graduacao values (1937670, 80);
insert into graduacao values (1937671, 23);
insert into graduacao values (1937672, 40);
insert into graduacao values (1937673, 71);
insert into graduacao values (1937674, 4);
insert into graduacao values (1937675, 16);
insert into graduacao values (1937676, 89);
insert into graduacao values (1937677, 46);
insert into graduacao values (1937678, 23);
insert into graduacao values (1937679, 97);
insert into graduacao values (1937680, 4);
insert into graduacao values (1937681, 75);
insert into graduacao values (1937682, 46);
insert into graduacao values (1937683, 27);
insert into graduacao values (1937684, 66);
insert into graduacao values (1937685, 44);
insert into graduacao values (1937686, 84);
